datetime,TCAp,sGRP,TSL_IR,TSL_Full,TSL_Vis,TSL_LUX,BMP_TempC,BMP_Pa,BMP_AltM,MPU_AccelXMss,MPU_AccelYMss,MPU_AccelZMss,MPU_GyroXRads,MPU_GyroYRads,MPU_GyroZRads,MPU_MagXuT,MPU_MagYuT,MPU_MagZuT,MPU_TempC,label,source_file
2020/07/20 19:52:39:717,0,0,599.0,3559.0,2960.0,401.77,28.51,100258.13,95.43,-0.95,-8.79,-4.66,-0.07,-0.04,-0.16,0.98,18.29,-25.78,29.68,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:39:844,0,0,684.0,3992.0,3308.0,447.36,28.51,100257.86,95.46,-1.65,-8.47,-3.65,0.01,0.07,0.16,0.49,13.81,-22.86,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:39:971,0,0,706.0,4051.0,3345.0,450.76,28.51,100256.74,95.55,-1.77,-8.52,-3.91,0.01,0.04,0.13,-1.8,13.81,-11.65,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:40:098,0,0,713.0,4057.0,3344.0,449.83,28.51,100258.3,95.42,-3.25,-6.35,-7.12,0.29,0.17,0.75,-2.13,13.81,-7.61,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:40:225,0,0,722.0,4079.0,3357.0,450.89,28.51,100255.55,95.65,-1.6,-8.31,-4.98,-0.01,0.03,0.11,-1.31,14.27,-6.49,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:40:352,0,0,731.0,4118.0,3387.0,454.64,28.51,100257.0,95.53,-0.97,-8.97,-4.13,-0.0,-0.04,-0.13,-1.97,13.96,-4.7,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:40:478,0,0,739.0,4152.0,3413.0,457.86,28.51,100260.53,95.23,-1.14,-8.39,-4.78,-0.01,0.0,0.0,-1.31,14.27,-4.25,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:40:605,0,0,743.0,4178.0,3435.0,460.9,28.51,100259.16,95.35,-1.17,-8.27,-5.01,-0.0,0.0,0.02,-1.64,15.81,-3.35,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:40:732,0,0,748.0,4202.0,3454.0,463.35,28.51,100260.11,95.27,-1.29,-8.26,-5.1,0.01,-0.0,-0.01,-0.49,15.04,-3.13,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:40:859,0,0,754.0,4227.0,3473.0,465.69,28.51,100257.87,95.46,-1.05,-8.35,-4.97,-0.0,-0.02,-0.05,0.81,14.73,-6.27,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:40:986,0,0,758.0,4258.0,3500.0,469.52,28.51,100260.44,95.24,-1.25,-8.25,-5.03,-0.0,0.01,0.02,2.12,14.73,-4.92,29.68,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:41:113,0,0,764.0,4286.0,3522.0,472.33,28.51,100255.79,95.63,-1.12,-8.41,-4.71,0.01,-0.01,-0.03,0.98,13.96,-3.35,29.68,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:41:240,0,0,767.0,4298.0,3531.0,473.42,28.51,100256.39,95.58,-1.25,-7.9,-5.83,0.02,0.01,0.06,0.65,14.89,-3.8,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:41:366,0,0,766.0,4296.0,3530.0,473.38,28.51,100257.77,95.46,-1.26,-8.2,-5.1,-0.0,0.01,0.02,0.98,13.34,-4.25,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:41:493,0,0,766.0,4299.0,3533.0,473.85,28.51,100259.84,95.29,-1.03,-8.17,-5.45,0.0,0.0,0.01,-0.0,12.73,-4.25,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:41:620,0,0,766.0,4292.0,3526.0,472.74,28.51,100259.33,95.33,-1.07,-7.32,-6.21,0.06,0.01,0.06,0.49,12.88,-2.68,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:41:747,0,0,770.0,4313.0,3543.0,474.99,28.52,100261.04,95.19,-0.97,-8.05,-5.31,-0.0,-0.0,-0.02,0.49,13.19,-2.23,29.69,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:41:874,0,0,778.0,4349.0,3571.0,478.53,28.51,100262.0,95.11,-1.11,-8.09,-5.44,-0.04,-0.01,-0.03,3.43,12.57,-0.89,29.68,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:42:001,0,0,796.0,4399.0,3603.0,481.61,28.52,100259.84,95.29,-0.99,-7.98,-5.66,-0.02,0.0,0.02,7.69,9.79,-0.44,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:42:127,0,0,883.0,4806.0,3923.0,522.6,28.51,100259.75,95.3,-1.63,-7.87,-5.65,0.04,0.01,0.06,15.71,8.09,-4.25,29.7,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:42:254,0,0,968.0,5144.0,4176.0,553.27,28.52,100259.49,95.32,-1.2,-8.1,-5.26,-0.0,-0.02,-0.07,24.05,10.41,-16.14,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:42:381,0,0,1011.0,5146.0,4135.0,542.25,28.52,100262.77,95.05,-0.94,-8.9,-5.2,-0.11,0.01,-0.13,17.34,17.36,-25.78,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:42:508,0,0,667.0,3227.0,2560.0,331.44,28.52,100261.39,95.16,-1.85,-6.2,-5.75,0.11,0.21,0.02,9.16,21.99,-22.19,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:42:635,0,0,522.0,2486.0,1964.0,253.22,28.52,100261.3,95.17,-1.12,-8.24,-5.14,-0.03,0.01,-0.07,6.05,21.22,-19.72,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:42:762,0,0,506.0,2409.0,1903.0,245.34,28.52,100262.33,95.08,-1.17,-8.49,-5.01,0.0,0.0,-0.14,4.09,18.44,-19.72,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:42:889,0,0,738.0,3566.0,2828.0,366.01,28.52,100260.14,95.27,-1.53,-8.77,-4.2,0.01,0.04,0.01,4.91,14.27,-21.74,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:43:015,0,0,373.0,1870.0,1497.0,195.58,28.52,100258.28,95.42,-1.34,-8.87,-4.03,0.0,0.0,-0.02,2.12,8.87,-14.79,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:43:142,0,0,346.0,1835.0,1489.0,197.18,28.52,100259.97,95.28,-1.3,-8.4,-4.75,0.01,0.01,-0.05,2.94,8.4,-11.88,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:43:269,0,0,312.0,1769.0,1457.0,195.84,28.53,100258.41,95.41,-1.28,-8.32,-4.94,-0.0,0.0,-0.02,0.81,9.48,-8.96,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:43:396,0,0,353.0,1969.0,1616.0,216.45,28.52,100261.08,95.19,-1.27,-8.71,-4.37,-0.0,0.01,-0.01,1.14,11.95,-8.96,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:43:523,0,0,387.0,2113.0,1726.0,230.09,28.52,100259.88,95.29,-1.29,-8.3,-4.87,0.0,0.0,0.01,1.31,12.11,-8.29,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:43:650,0,0,402.0,2169.0,1767.0,234.93,28.52,100259.53,95.32,-1.14,-8.22,-5.19,0.0,0.01,-0.0,2.29,12.42,-7.84,29.68,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:43:777,0,0,412.0,2206.0,1794.0,238.1,28.53,100260.13,95.27,-1.17,-8.19,-5.21,-0.0,0.0,-0.0,2.29,12.42,-7.84,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:43:903,0,0,422.0,2248.0,1826.0,242.06,28.53,100261.52,95.15,-1.18,-8.2,-5.15,-0.0,0.0,-0.01,0.32,12.73,-6.49,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:44:030,0,0,430.0,2276.0,1846.0,244.35,28.52,100257.29,95.5,-1.21,-8.22,-5.11,0.0,0.0,-0.0,2.62,13.34,-6.94,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:44:157,0,0,431.0,2278.0,1847.0,244.4,28.53,100261.25,95.17,-1.22,-8.28,-5.03,-0.0,0.01,0.03,1.14,14.12,-7.61,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:44:284,0,0,432.0,2278.0,1846.0,244.13,28.53,100259.35,95.33,-1.56,-8.5,-4.4,0.0,-0.0,-0.01,2.12,15.35,-8.06,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:44:411,0,0,433.0,2287.0,1854.0,245.29,28.53,100260.82,95.21,-1.15,-8.38,-4.87,0.01,0.01,-0.04,2.29,13.34,-6.49,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:44:538,0,0,433.0,2283.0,1850.0,244.66,28.53,100259.96,95.28,-1.15,-8.33,-5.04,0.0,-0.0,-0.04,2.45,14.42,-7.61,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:44:665,0,0,431.0,2278.0,1847.0,244.4,28.53,100260.65,95.22,-1.08,-8.34,-5.15,0.0,0.0,-0.04,3.76,13.81,-4.92,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:44:791,0,0,434.0,2286.0,1852.0,244.86,28.53,100259.78,95.3,-0.8,-7.68,-6.01,0.02,0.01,0.03,3.43,14.12,-6.72,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:44:918,0,0,439.0,2299.0,1860.0,245.59,28.53,100257.38,95.5,-1.16,-7.96,-5.58,-0.0,0.0,-0.0,2.94,15.2,-6.49,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:45:045,0,0,437.0,2280.0,1843.0,243.13,28.53,100258.92,95.37,-1.18,-7.8,-5.66,0.0,0.01,0.02,3.92,16.12,-6.94,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:45:172,0,0,424.0,2216.0,1792.0,236.5,28.53,100261.94,95.11,-1.07,-8.07,-5.44,-0.01,0.01,0.0,4.42,16.9,-5.82,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:45:299,0,0,404.0,2136.0,1732.0,229.2,28.53,100258.75,95.38,-1.9,-7.98,-5.42,-0.0,0.07,0.03,6.38,16.28,-8.51,29.68,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:45:426,0,0,382.0,2049.0,1667.0,221.33,28.53,100259.27,95.34,-1.5,-7.96,-4.92,-0.05,-0.24,-0.08,6.87,17.98,-5.6,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:45:553,0,0,370.0,2015.0,1645.0,219.17,28.53,100259.43,95.33,-1.07,-8.39,-5.38,-0.11,-0.59,-0.52,3.92,17.36,-7.84,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:45:679,0,0,348.0,1912.0,1564.0,208.79,28.53,100261.16,95.18,0.54,-10.79,-4.8,-0.29,-0.84,-1.02,4.91,18.29,-7.39,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:45:806,0,0,325.0,1783.0,1458.0,194.57,28.53,100259.27,95.34,0.25,-8.74,-4.39,0.03,0.21,0.19,4.09,18.13,-8.51,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:45:933,0,0,323.0,1780.0,1457.0,194.63,28.53,100260.55,95.23,-2.29,-7.65,-5.96,0.14,0.92,0.94,4.09,17.51,-10.31,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:46:060,0,0,323.0,1778.0,1455.0,194.32,28.53,100260.22,95.26,-1.65,-8.28,-4.77,0.15,0.8,0.59,6.22,18.29,-9.63,29.68,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:46:187,0,0,307.0,1695.0,1388.0,185.49,28.53,100259.09,95.35,-1.13,-8.28,-4.55,0.04,0.47,1.04,8.34,17.2,-8.06,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:46:314,0,0,289.0,1602.0,1313.0,175.63,28.53,100258.66,95.39,-2.94,-7.75,-5.21,-0.02,-0.11,0.08,7.2,18.29,-9.63,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:46:441,0,0,276.0,1527.0,1251.0,167.26,28.53,100258.75,95.38,-3.42,-6.81,-5.55,0.03,-0.5,0.05,10.14,19.21,-8.29,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:46:567,0,0,258.0,1428.0,1170.0,156.45,28.53,100259.87,95.29,-0.27,-7.63,-4.26,-0.05,-0.32,-0.07,9.0,18.13,-8.06,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:46:694,0,0,240.0,1338.0,1098.0,147.05,28.53,100259.96,95.28,-0.36,-8.47,-4.68,-0.01,-0.09,-0.09,7.03,18.13,-7.61,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:46:821,0,0,231.0,1305.0,1074.0,144.25,28.53,100259.61,95.31,0.41,-7.13,-5.3,0.05,0.05,0.07,6.71,19.68,-8.96,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:46:948,0,0,223.0,1266.0,1043.0,140.23,28.53,100260.04,95.27,-1.03,-8.06,-5.65,0.01,-0.02,-0.09,6.22,17.67,-7.84,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:47:075,0,0,219.0,1241.0,1022.0,137.36,28.53,100260.47,95.24,-1.71,-8.1,-5.18,0.0,0.03,0.06,5.89,18.29,-10.08,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:47:202,0,0,218.0,1234.0,1016.0,136.52,28.53,100260.39,95.24,-1.81,-8.17,-5.4,-0.01,0.03,0.07,6.05,18.44,-9.41,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:47:329,0,0,204.0,1135.0,931.0,124.63,28.53,100260.3,95.25,-1.51,-8.41,-4.86,-0.01,-0.03,0.01,6.22,18.9,-11.43,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:47:455,0,0,172.0,908.0,736.0,97.36,28.53,100259.95,95.28,-1.74,-8.14,-5.26,-0.0,0.01,0.11,5.89,19.21,-10.98,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:47:582,0,0,161.0,832.0,671.0,88.32,28.52,100258.67,95.39,-1.37,-8.46,-4.96,-0.0,-0.03,0.01,5.89,18.59,-10.08,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:47:709,0,0,211.0,1080.0,869.0,114.11,28.53,100261.08,95.19,-1.9,-7.83,-5.2,0.01,0.06,0.14,5.23,18.59,-11.43,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:47:836,0,0,172.0,859.0,687.0,89.67,28.53,100258.41,95.41,-3.46,-6.52,-6.2,0.1,0.42,1.14,3.92,19.21,-10.98,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:47:963,0,0,179.0,885.0,706.0,91.91,28.53,100258.91,95.37,-1.43,-8.41,-5.05,-0.01,0.03,-0.01,6.05,18.13,-13.0,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:48:090,0,0,255.0,1257.0,1002.0,130.35,28.53,100257.53,95.48,-1.44,-8.56,-4.21,-0.02,0.04,0.12,5.56,19.83,-11.43,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:48:217,0,0,259.0,1243.0,984.0,127.13,28.53,100260.48,95.24,-1.42,-8.74,-4.44,0.03,-0.03,-0.05,2.62,18.29,-11.88,29.68,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:48:343,0,0,252.0,1204.0,952.0,122.85,28.53,100259.01,95.36,-1.11,-7.62,-5.47,0.03,0.04,0.17,3.6,19.21,-10.08,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:48:470,0,0,248.0,1180.0,932.0,120.14,28.53,100258.23,95.57,-1.33,-8.27,-4.78,0.0,-0.01,-0.01,5.23,17.36,-9.18,29.68,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:48:597,0,0,244.0,1151.0,907.0,116.64,28.53,100258.14,95.43,-1.39,-8.31,-4.82,-0.0,0.0,0.03,4.09,16.9,-9.41,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:48:724,0,0,241.0,1133.0,892.0,114.61,28.53,100257.11,95.52,-1.35,-8.11,-5.04,0.0,0.02,0.07,4.58,16.74,-6.94,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:48:851,0,0,239.0,1125.0,886.0,113.88,28.53,100263.14,95.01,-1.4,-8.17,-5.08,-0.0,0.01,0.02,4.58,16.12,-10.08,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:48:978,0,0,239.0,1120.0,881.0,113.1,28.53,100261.94,95.11,-1.3,-8.31,-5.04,0.0,-0.01,-0.01,5.72,17.2,-8.06,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:49:105,0,0,237.0,1108.0,871.0,111.74,28.53,100260.64,95.22,-1.39,-8.23,-4.98,-0.0,-0.0,0.01,5.07,16.9,-6.27,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:49:231,0,0,235.0,1097.0,862.0,110.54,28.53,100259.96,95.28,-1.38,-8.25,-5.01,-0.0,0.0,0.0,5.56,17.05,-6.49,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:49:358,0,0,236.0,1098.0,862.0,110.44,28.53,100261.68,95.14,-1.38,-8.31,-4.9,-0.0,0.0,0.01,5.72,16.28,-7.17,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:49:485,0,0,235.0,1097.0,862.0,110.54,28.52,100259.36,95.33,-1.25,-8.32,-4.99,-0.0,-0.01,-0.03,4.91,15.51,-7.39,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:49:612,0,0,234.0,1092.0,858.0,110.02,28.53,100260.55,95.23,-1.25,-8.34,-4.98,0.0,-0.01,-0.05,4.42,15.35,-4.92,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:49:739,0,0,235.0,1097.0,862.0,110.54,28.53,100261.84,95.12,-1.35,-8.18,-5.04,0.0,0.01,0.02,6.54,16.12,-6.49,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:49:866,0,0,235.0,1098.0,863.0,110.7,28.53,100262.1,95.1,-1.1,-7.37,-6.37,0.02,-0.0,0.03,5.56,15.51,-5.6,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:49:993,0,0,232.0,1088.0,856.0,109.91,28.52,100260.39,95.24,-1.24,-7.9,-5.61,0.0,-0.0,-0.02,5.23,14.89,-6.94,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:50:119,0,0,228.0,1069.0,841.0,107.98,28.52,100260.73,95.22,-1.64,-7.84,-6.0,0.01,0.06,0.13,6.54,13.96,-3.35,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:50:246,0,0,222.0,1041.0,819.0,105.16,28.52,100258.71,95.39,-0.93,-7.62,-5.7,0.04,-0.0,0.0,13.91,9.48,-0.89,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:50:373,0,0,211.0,1000.0,789.0,101.6,28.52,100259.14,95.28,0.6,-4.99,-2.0,0.63,-0.03,0.57,24.71,7.32,-8.96,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:50:500,0,0,201.0,977.0,776.0,100.59,28.52,100260.39,95.24,-1.34,-8.81,-5.04,-0.04,-0.04,-0.15,24.38,13.19,-18.38,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:50:627,0,0,210.0,1055.0,845.0,110.45,28.52,100259.53,95.32,-0.99,-7.57,-2.38,0.06,-0.03,-0.03,16.69,19.83,-18.15,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:50:754,0,0,225.0,1161.0,936.0,123.15,28.53,100261.68,95.14,-2.99,-7.36,-4.71,0.07,0.18,0.99,11.45,21.07,-16.81,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:50:881,0,0,216.0,1097.0,881.0,115.47,28.53,100259.78,95.3,-1.56,-8.28,-4.95,-0.01,0.04,0.2,11.12,21.07,-16.36,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:51:007,0,0,154.0,800.0,646.0,85.13,28.53,100262.11,95.1,-1.29,-8.4,-4.99,-0.0,0.0,-0.01,8.34,22.76,-14.79,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:51:134,0,0,279.0,1496.0,1217.0,161.57,28.53,100260.13,95.27,-1.58,-8.42,-6.05,0.01,-0.0,-0.14,7.36,21.84,-15.24,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:51:261,0,0,331.0,1721.0,1390.0,183.22,28.53,100259.95,95.28,-0.1,-8.57,-4.76,0.04,-0.13,0.13,6.71,21.53,-15.69,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:51:388,0,0,335.0,1735.0,1400.0,184.36,28.53,100262.45,95.07,-0.93,-9.16,-4.52,0.08,0.87,0.08,7.36,20.91,-12.55,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:51:515,0,0,319.0,1668.0,1349.0,178.05,28.53,100260.73,95.22,-2.72,-8.8,-4.75,0.29,1.74,0.59,11.29,19.37,-12.1,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:51:642,0,0,290.0,1570.0,1280.0,170.31,28.53,100259.52,95.32,-1.92,-8.19,-5.73,0.18,1.97,0.81,13.91,17.2,-9.86,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:51:768,0,0,277.0,1623.0,1346.0,182.18,28.53,100261.25,95.17,-1.82,-7.97,-5.52,0.37,1.99,1.21,18.98,16.43,-4.7,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:51:895,0,0,257.0,1578.0,1321.0,180.48,28.53,100259.61,95.31,-3.68,-6.56,-6.25,0.46,2.18,1.43,21.27,13.04,-1.56,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:52:022,0,0,267.0,1627.0,1360.0,185.53,28.53,100263.22,95.01,-3.61,-7.22,-5.65,0.24,1.5,0.53,21.43,11.65,4.05,29.67,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:52:149,0,0,280.0,1667.0,1387.0,188.34,28.53,100261.16,95.18,-3.69,-7.29,-5.64,0.12,0.58,0.99,21.27,9.95,6.96,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:52:276,0,0,289.0,1716.0,1427.0,193.66,28.54,100262.18,95.09,-0.9,-8.68,-5.19,-0.07,-0.01,-0.23,21.27,10.26,5.17,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:52:403,0,0,291.0,1732.0,1441.0,195.66,28.53,100258.92,95.37,-4.58,-9.64,-6.05,-0.01,0.06,-0.19,20.94,11.18,7.41,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:52:530,0,0,290.0,1727.0,1437.0,195.14,28.53,100260.47,95.24,-1.13,-8.44,-4.84,0.0,-0.01,-0.1,21.43,9.17,6.29,29.64,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:52:656,0,0,285.0,1687.0,1402.0,190.15,28.53,100259.78,95.3,-1.39,-8.37,-4.9,0.01,-0.0,-0.06,21.43,12.26,6.29,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:52:783,0,0,284.0,1660.0,1376.0,186.14,28.53,100258.23,95.43,-1.12,-8.61,-4.65,-0.02,-0.04,-0.15,21.11,9.48,4.95,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:52:910,0,0,285.0,1655.0,1370.0,185.08,28.52,100259.53,95.32,-1.31,-8.12,-5.2,-0.0,-0.02,-0.05,21.11,10.41,5.84,29.64,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:53:037,0,0,289.0,1669.0,1380.0,186.22,28.53,100258.23,95.43,-1.14,-8.48,-4.92,-0.01,-0.04,-0.12,20.45,9.48,4.5,29.64,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:53:164,0,0,287.0,1641.0,1354.0,182.33,28.52,100260.22,95.26,-1.36,-8.29,-4.92,-0.0,0.01,0.07,22.25,9.95,5.17,29.64,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:53:291,0,0,278.0,1571.0,1293.0,173.68,28.52,100259.19,95.35,-1.24,-8.34,-4.7,0.01,-0.01,-0.05,19.8,10.41,5.39,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:53:418,0,0,254.0,1417.0,1163.0,155.78,28.52,100258.33,95.42,-1.21,-8.43,-4.9,0.0,-0.01,-0.08,21.11,10.41,4.95,29.64,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:53:544,0,0,213.0,1164.0,951.0,126.8,28.52,100258.84,95.37,-1.15,-8.32,-5.27,0.0,-0.03,-0.15,20.94,10.56,6.52,29.64,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:53:671,0,0,192.0,1030.0,838.0,111.27,28.52,100258.5,95.4,-1.41,-8.16,-5.32,-0.01,0.0,0.03,21.43,10.41,4.05,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:53:798,0,0,197.0,1046.0,849.0,112.46,28.53,100259.44,95.32,-1.42,-8.11,-5.41,-0.01,0.01,0.02,20.94,9.64,4.72,29.66,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:53:925,0,0,197.0,1040.0,843.0,111.52,28.52,100258.5,95.4,-1.44,-8.22,-4.9,-0.01,0.02,0.06,22.91,10.56,4.27,29.64,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:54:052,0,0,194.0,1006.0,812.0,106.96,28.52,100259.02,95.36,-4.14,-8.76,-5.14,-0.01,0.13,0.05,21.27,9.95,4.27,29.65,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:54:179,0,0,187.0,959.0,772.0,101.42,28.52,100261.42,95.16,-2.0,-6.22,-5.23,0.29,0.4,0.68,21.27,9.95,3.38,29.64,missing_pressure,shuttle_ExFatLogger08.csv
2020/07/20 19:52:54:306,0,0,180.0,915.0,735.0,96.35,28.52,100259.53,95.32,-0.46,-7.5,-6.49,0.31,1.11,0.91,19.63,9.64,5.62,29.64,missing_pressure,shuttle_ExFatLogger08.csv
